customer_id,customer_name,customer_type,industry,country,region,contract_type,customer_size,join_date
CUST-04975,Kim Group,Mid Market,Technology,Germany,Europe,Basic,Large,2023-09-28 21:50:54
CUST-04976,Oneill-Brooks,Small Business,Logistics,Brazil,South America,Premium,Small,2023-12-03 09:01:59
CUST-04977,Santana Ltd,Small Business,Telecommunications,France,Europe,Basic,Medium,2024-08-27 21:12:05
CUST-04978,Perkins-Cooper,Mid Market,Technology,Australia,Asia-Pacific,Basic,Medium,2023-07-18 06:01:23
CUST-04979,"Poole, Schneider and Thompson",Small Business,Healthcare,Germany,Europe,Basic,Medium,2021-03-18 01:06:21
CUST-04980,Arellano-Baker,Mid Market,Retail,Netherlands,Europe,Basic,Large,2024-08-22 14:30:29
CUST-04981,"Wilson, Galvan and Mendoza",Small Business,Retail,Germany,Europe,Basic,Small,2023-05-31 00:43:54
CUST-04982,Hart-Anthony,Small Business,Healthcare,Japan,Asia-Pacific,Basic,Medium,2023-09-21 09:51:26
CUST-04983,Crawford-Blankenship,Small Business,Education,Australia,Asia-Pacific,Basic,Small,2020-04-13 09:11:35
CUST-04984,Thompson Ltd,Small Business,Finance,Japan,Asia-Pacific,Premium,Small,2020-08-18 18:01:33
CUST-04985,Perez Ltd,Small Business,Technology,Japan,Asia-Pacific,Premium,Medium,2024-01-06 07:08:45
CUST-04986,Martinez-Miller,Enterprise,Retail,Brazil,South America,Premium,Large,2023-12-19 11:17:38
CUST-04987,Webb-Burke,Small Business,Technology,United States,North America,Basic,Small,2021-02-18 21:10:38
CUST-04988,Johnson PLC,Small Business,Healthcare,Brazil,South America,Basic,Medium,2023-05-24 08:51:10
CUST-04989,Hernandez Inc,Mid Market,Technology,Netherlands,Europe,Basic,Medium,2024-09-23 22:37:42
CUST-04990,Gonzales-Anderson,Small Business,Manufacturing,United States,North America,Basic,Medium,2024-05-17 07:09:37
CUST-04991,"Smith, Smith and Kramer",Mid Market,Logistics,Australia,Asia-Pacific,Premium,Medium,2021-06-13 21:07:57
CUST-04992,Molina and Sons,Small Business,Telecommunications,United States,North America,Basic,Small,2022-06-05 04:26:00
CUST-04993,Smith and Sons,Small Business,Telecommunications,Japan,Asia-Pacific,Basic,Medium,2023-03-24 11:11:14
CUST-04994,Williams-Ball,Small Business,Healthcare,France,Europe,Basic,Medium,2020-06-15 20:48:04
CUST-04995,Sanchez PLC,Small Business,Manufacturing,Germany,Europe,Basic,Small,2023-12-28 01:49:12
CUST-04996,Martin-Harmon,Small Business,Manufacturing,India,Asia-Pacific,Basic,Medium,2021-07-02 17:02:06
CUST-04997,"Massey, Mercer and Baker",Small Business,Telecommunications,Brazil,South America,Basic,Medium,2021-05-22 21:22:45
CUST-04998,Baker-Elliott,Small Business,Manufacturing,Canada,North America,Premium,Small,2020-09-11 11:31:56
CUST-04999,"Turner, Schaefer and Gonzalez",Small Business,Logistics,Netherlands,Europe,Premium,Medium,2024-01-10 17:06:05
CUST-05000,Ryan-Hill,Small Business,Education,Brazil,South America,Basic,Small,2022-09-25 05:12:04
CUST-05001,Cabrera LLC,Small Business,Technology,Australia,Asia-Pacific,Premium,Medium,2021-06-02 20:17:42
CUST-05002,Morgan LLC,Small Business,Retail,Netherlands,Europe,Basic,Medium,2020-06-23 11:19:11
CUST-05003,"Russell, Aguirre and Peters",Small Business,Finance,United States,North America,Basic,Medium,2023-10-01 13:03:40
CUST-05004,"Thompson, Myers and Pierce",Small Business,Finance,Brazil,South America,Premium,Small,2022-01-10 13:04:17
CUST-05005,Leon Ltd,Small Business,Telecommunications,Netherlands,Europe,Premium,Small,2023-08-09 12:59:35
CUST-05006,Hampton and Sons,Mid Market,Education,Netherlands,Europe,Basic,Large,2024-07-15 18:06:06
CUST-05007,Miller Group,Small Business,Logistics,Japan,Asia-Pacific,Premium,Small,2022-12-03 05:35:32
CUST-05008,"Ortiz, Scott and Bautista",Small Business,Manufacturing,Australia,Asia-Pacific,Basic,Medium,2023-02-02 07:55:28
CUST-05009,Sharp-Robinson,Small Business,Technology,Japan,Asia-Pacific,Premium,Small,2022-04-27 18:40:24
CUST-05010,Soto Ltd,Small Business,Logistics,Germany,Europe,Basic,Small,2024-04-12 17:56:34
CUST-05011,Smith LLC,Small Business,Telecommunications,Germany,Europe,Basic,Medium,2022-03-04 18:50:56
CUST-05012,Sandoval Group,Small Business,Finance,Netherlands,Europe,Basic,Medium,2021-07-21 11:55:09
CUST-05013,Delacruz-Smith,Small Business,Telecommunications,Brazil,South America,Premium,Small,2020-12-05 12:31:53
CUST-05014,Miller-Contreras,Small Business,Healthcare,Germany,Europe,Basic,Medium,2024-07-17 19:14:05
CUST-05015,Phillips Group,Small Business,Finance,India,Asia-Pacific,Premium,Medium,2021-05-30 13:44:38
CUST-05016,Ford-Doyle,Small Business,Healthcare,Netherlands,Europe,Basic,Medium,2024-04-02 16:40:28
CUST-05017,"James, Graves and Juarez",Small Business,Technology,Australia,Asia-Pacific,Basic,Small,2024-07-10 11:21:00
CUST-05018,Bartlett-Flores,Small Business,Education,United Kingdom,Europe,Premium,Small,2022-04-02 09:15:21
CUST-05019,Lee Group,Small Business,Manufacturing,Australia,Asia-Pacific,Premium,Small,2022-11-06 15:25:09
CUST-05020,"Rodriguez, Brown and Black",Mid Market,Healthcare,United Kingdom,Europe,Basic,Large,2021-03-13 18:44:10
CUST-05021,Wright Ltd,Enterprise,Technology,France,Europe,Premium,Large,2024-08-04 04:49:12
CUST-05022,Banks PLC,Small Business,Retail,Germany,Europe,Basic,Medium,2024-12-19 00:50:46
CUST-05023,Malone PLC,Small Business,Technology,United States,North America,Basic,Medium,2024-01-14 00:47:17
CUST-05024,"Lopez, Jennings and Martin",Enterprise,Healthcare,United States,North America,Premium,Large,2023-11-23 23:47:26
CUST-05025,"Prince, Romero and Gordon",Small Business,Logistics,Germany,Europe,Basic,Medium,2021-03-23 13:39:25
CUST-05026,"Little, Cardenas and Jordan",Small Business,Education,Japan,Asia-Pacific,Premium,Medium,2024-04-13 03:43:49
CUST-05027,"Palmer, Perkins and Jacobs",Small Business,Telecommunications,Netherlands,Europe,Premium,Medium,2022-10-24 06:31:13
CUST-05028,"Woods, Tapia and Jones",Small Business,Technology,France,Europe,Basic,Medium,2020-08-03 05:14:08
CUST-05029,"Oneill, Webster and Morgan",Small Business,Finance,Netherlands,Europe,Basic,Small,2023-07-16 07:23:39
CUST-05030,Briggs Inc,Enterprise,Education,Brazil,South America,Premium,Large,2021-07-19 10:32:06
CUST-05031,Lee Group,Small Business,Technology,United States,North America,Basic,Small,2023-03-16 21:58:41
CUST-05032,"Rose, Rodriguez and Nelson",Mid Market,Retail,Germany,Europe,Basic,Medium,2022-05-16 04:50:07
CUST-05033,Pacheco PLC,Mid Market,Finance,France,Europe,Basic,Large,2023-08-03 21:33:15
CUST-05034,Macias Group,Mid Market,Healthcare,Japan,Asia-Pacific,Premium,Medium,2023-01-23 22:05:10
CUST-05035,"Tran, Porter and Boyer",Small Business,Finance,United Kingdom,Europe,Premium,Small,2020-07-11 22:41:42
CUST-05036,"Torres, Hancock and Mills",Enterprise,Logistics,Germany,Europe,Premium,Large,2022-02-22 22:34:51
CUST-05037,Evans and Sons,Small Business,Education,Canada,North America,Premium,Small,2020-04-19 02:58:37
CUST-05038,Ferguson Group,Small Business,Finance,France,Europe,Basic,Small,2020-06-13 05:20:36
CUST-05039,Meza Inc,Small Business,Healthcare,United Kingdom,Europe,Basic,Medium,2024-07-26 01:50:44
CUST-05040,Porter Group,Small Business,Telecommunications,France,Europe,Premium,Medium,2022-12-30 01:45:12
CUST-05041,Dean-Rhodes,Small Business,Healthcare,United States,North America,Premium,Small,2021-10-13 12:52:53
CUST-05042,Hunt PLC,Small Business,Telecommunications,India,Asia-Pacific,Basic,Small,2024-08-03 10:28:08
CUST-05043,Lopez-Daniels,Mid Market,Healthcare,Japan,Asia-Pacific,Basic,Large,2022-09-17 22:37:55
CUST-05044,Vargas-White,Small Business,Education,Netherlands,Europe,Basic,Medium,2023-03-16 09:27:27
CUST-05045,Rodriguez LLC,Small Business,Manufacturing,France,Europe,Basic,Small,2021-05-28 09:44:06
CUST-05046,Valencia and Sons,Small Business,Logistics,India,Asia-Pacific,Basic,Small,2021-03-09 10:36:24
CUST-05047,Miller-Jones,Small Business,Education,India,Asia-Pacific,Basic,Medium,2024-12-19 10:10:23
CUST-05048,"Rangel, Bradford and Beasley",Small Business,Education,Netherlands,Europe,Premium,Medium,2024-06-22 03:19:30
CUST-05049,Hall Group,Mid Market,Technology,India,Asia-Pacific,Basic,Medium,2023-10-27 00:25:38
CUST-05050,Newton-Wong,Mid Market,Healthcare,Germany,Europe,Basic,Medium,2021-11-15 04:44:25
CUST-05051,Clark-Alexander,Mid Market,Healthcare,Netherlands,Europe,Basic,Large,2021-06-04 16:11:36
CUST-05052,"Erickson, Burton and Brown",Small Business,Education,Germany,Europe,Basic,Small,2023-03-31 16:47:21
CUST-05053,"Jones, Anderson and Heath",Small Business,Telecommunications,United Kingdom,Europe,Premium,Medium,2024-08-20 16:35:20
CUST-05054,"Morrison, Willis and Mendez",Small Business,Retail,India,Asia-Pacific,Basic,Medium,2024-01-03 23:05:19
CUST-05055,"Baker, Baldwin and Garcia",Small Business,Finance,Japan,Asia-Pacific,Basic,Small,2021-04-09 14:45:04
CUST-05056,Gutierrez PLC,Small Business,Finance,Australia,Asia-Pacific,Premium,Medium,2022-04-14 15:04:20
CUST-05057,Miranda LLC,Small Business,Retail,Germany,Europe,Basic,Medium,2024-07-26 05:26:40
CUST-05058,Soto Ltd,Small Business,Telecommunications,Brazil,South America,Basic,Medium,2022-01-24 02:21:22
CUST-05059,Faulkner-Richardson,Small Business,Telecommunications,Canada,North America,Basic,Small,2024-04-01 12:45:46
CUST-05060,Frye-Phillips,Small Business,Logistics,Germany,Europe,Premium,Medium,2021-10-23 15:51:40
CUST-05061,Gardner Inc,Small Business,Finance,Netherlands,Europe,Basic,Medium,2020-07-08 04:42:25
CUST-05062,"Smith, Ferguson and Cruz",Enterprise,Retail,Canada,North America,Premium,Large,2021-06-12 20:10:15
CUST-05063,Hutchinson Ltd,Small Business,Technology,Australia,Asia-Pacific,Premium,Small,2021-05-22 02:20:31
CUST-05064,Singleton Inc,Mid Market,Logistics,United Kingdom,Europe,Basic,Large,2022-11-15 08:33:04
CUST-05065,Day-Roberts,Small Business,Telecommunications,Netherlands,Europe,Basic,Small,2023-11-24 10:23:27
CUST-05066,Jarvis Ltd,Small Business,Telecommunications,United States,North America,Basic,Medium,2024-09-29 09:21:02
CUST-05067,"Bryant, Green and Garner",Small Business,Technology,Brazil,South America,Premium,Medium,2023-05-26 22:05:49
CUST-05068,Dillon LLC,Mid Market,Logistics,India,Asia-Pacific,Basic,Large,2023-03-26 23:19:36
CUST-05069,Schmidt-Flowers,Small Business,Education,France,Europe,Basic,Medium,2024-03-31 18:30:53
CUST-05070,"Morton, Berger and Miller",Mid Market,Retail,United Kingdom,Europe,Basic,Medium,2022-05-30 13:35:10
CUST-05071,"Atkins, Boyle and Jones",Small Business,Telecommunications,India,Asia-Pacific,Basic,Medium,2020-03-31 02:57:00
CUST-05072,Hunter LLC,Small Business,Technology,United Kingdom,Europe,Premium,Small,2022-08-29 18:59:43
CUST-05073,Patton-Gonzalez,Small Business,Education,France,Europe,Basic,Small,2022-05-03 02:41:03
CUST-05074,"Nunez, Mckenzie and Bailey",Small Business,Finance,India,Asia-Pacific,Basic,Medium,2020-07-02 19:03:28
CUST-05075,"Gilbert, Welch and Hubbard",Small Business,Finance,Germany,Europe,Premium,Small,2024-11-24 07:45:16
CUST-05076,Bradley-Carter,Small Business,Healthcare,Canada,North America,Premium,Medium,2023-03-13 22:43:00
CUST-05077,Moran-Hernandez,Small Business,Manufacturing,Brazil,South America,Basic,Medium,2022-09-22 15:51:42
CUST-05078,Olson LLC,Mid Market,Manufacturing,United States,North America,Basic,Medium,2020-12-29 09:45:52
CUST-05079,Miles-Myers,Small Business,Finance,Australia,Asia-Pacific,Basic,Medium,2022-10-10 02:05:31
CUST-05080,Ray-Taylor,Small Business,Retail,Australia,Asia-Pacific,Basic,Medium,2024-05-08 03:44:23
CUST-05081,Foster Inc,Mid Market,Logistics,Brazil,South America,Basic,Large,2023-09-02 14:28:46
CUST-05082,Jensen-Carter,Small Business,Logistics,Netherlands,Europe,Basic,Medium,2024-03-16 18:50:20
CUST-05083,Vasquez-Diaz,Small Business,Logistics,Netherlands,Europe,Basic,Medium,2020-03-19 23:18:24
CUST-05084,Aguilar-Richards,Mid Market,Retail,Canada,North America,Basic,Large,2024-10-15 15:08:09
CUST-05085,Nelson-Sanders,Mid Market,Logistics,United States,North America,Basic,Large,2022-06-08 06:28:52
CUST-05086,"Turner, Liu and Simpson",Mid Market,Retail,Netherlands,Europe,Basic,Large,2022-08-30 06:41:36
CUST-05087,"Day, Brown and Mcbride",Small Business,Manufacturing,Brazil,South America,Premium,Small,2023-11-08 19:53:42
CUST-05088,Kelly-Hanson,Mid Market,Healthcare,India,Asia-Pacific,Premium,Medium,2023-05-10 05:25:59
CUST-05089,Castro LLC,Small Business,Healthcare,United States,North America,Basic,Small,2022-07-19 02:36:05
CUST-05090,Parker-Johnson,Mid Market,Logistics,France,Europe,Basic,Large,2021-04-07 17:36:18
CUST-05091,Mcintosh Ltd,Small Business,Education,United Kingdom,Europe,Basic,Medium,2022-03-25 05:52:56
CUST-05092,Simon-Perkins,Small Business,Technology,India,Asia-Pacific,Basic,Small,2020-06-25 02:37:41
CUST-05093,George-Harrington,Small Business,Healthcare,Canada,North America,Premium,Small,2021-06-07 14:36:29
CUST-05094,Banks-Warren,Mid Market,Retail,France,Europe,Basic,Medium,2024-12-15 12:57:20
CUST-05095,"Allen, Roberson and Kaiser",Small Business,Manufacturing,Canada,North America,Premium,Medium,2024-11-24 04:18:59
CUST-05096,"Bailey, Davis and Hughes",Small Business,Logistics,United States,North America,Basic,Small,2021-05-26 21:50:31
CUST-05097,Martinez Group,Small Business,Manufacturing,Netherlands,Europe,Basic,Small,2022-05-27 02:47:30
CUST-05098,Dickson-Perry,Mid Market,Retail,France,Europe,Basic,Medium,2022-01-05 07:09:26
CUST-05099,"Johnson, Vaughn and Jenkins",Mid Market,Healthcare,Japan,Asia-Pacific,Basic,Medium,2024-09-16 05:58:54
CUST-05100,Miller-Barnes,Mid Market,Technology,United States,North America,Basic,Medium,2021-12-25 14:23:59
CUST-05101,Morris and Sons,Small Business,Healthcare,Brazil,South America,Basic,Medium,2021-09-19 23:48:06
CUST-05102,"Jimenez, Camacho and Ward",Small Business,Retail,Netherlands,Europe,Premium,Medium,2023-12-05 09:24:32
CUST-05103,"Smith, Flores and Robertson",Small Business,Finance,United Kingdom,Europe,Basic,Medium,2022-06-21 02:22:23
CUST-05104,Henry-Campbell,Mid Market,Manufacturing,United States,North America,Basic,Medium,2021-05-28 22:55:31
CUST-05105,"Pitts, Dunn and Flores",Small Business,Finance,Canada,North America,Premium,Small,2020-05-02 12:22:25
CUST-05106,Watts-Edwards,Small Business,Retail,France,Europe,Basic,Small,2024-06-21 02:44:46
CUST-05107,Moore-Harris,Enterprise,Healthcare,India,Asia-Pacific,Premium,Large,2024-12-02 00:18:29
CUST-05108,Brown-Avila,Small Business,Finance,Brazil,South America,Basic,Small,2020-12-29 13:26:09
CUST-05109,Melton PLC,Mid Market,Retail,Netherlands,Europe,Basic,Medium,2020-08-05 19:18:21
CUST-05110,Christensen LLC,Small Business,Healthcare,Japan,Asia-Pacific,Basic,Small,2023-10-06 01:56:29
CUST-05111,Elliott Group,Enterprise,Education,Japan,Asia-Pacific,Basic,Large,2024-02-28 10:39:58
CUST-05112,Welch PLC,Small Business,Healthcare,United States,North America,Basic,Medium,2020-02-05 05:57:28
CUST-05113,Henry-Cole,Mid Market,Healthcare,India,Asia-Pacific,Basic,Medium,2024-04-21 15:20:26
CUST-05114,Molina-Reed,Mid Market,Manufacturing,Germany,Europe,Basic,Large,2020-12-14 00:24:26
CUST-05115,"Ward, Brown and Rogers",Small Business,Finance,United Kingdom,Europe,Basic,Small,2022-04-26 09:54:55
CUST-05116,Porter Inc,Enterprise,Telecommunications,Brazil,South America,Premium,Large,2020-08-26 00:41:31
CUST-05117,Anderson and Sons,Small Business,Manufacturing,Japan,Asia-Pacific,Basic,Medium,2024-03-20 19:19:54
CUST-05118,Carson-Jacobson,Small Business,Telecommunications,United Kingdom,Europe,Premium,Medium,2021-04-17 07:43:04
CUST-05119,Jackson Inc,Small Business,Education,Canada,North America,Premium,Small,2020-03-22 01:58:09
CUST-05120,"Robertson, Brown and Kelly",Mid Market,Healthcare,India,Asia-Pacific,Premium,Medium,2020-06-19 11:25:25
CUST-05121,"Warren, Peters and Thompson",Small Business,Finance,Australia,Asia-Pacific,Premium,Small,2024-11-16 06:39:59
CUST-05122,Alvarez-Nelson,Small Business,Education,Canada,North America,Premium,Small,2023-05-24 10:55:37
CUST-05123,Robinson-Garcia,Mid Market,Education,Brazil,South America,Basic,Large,2023-05-18 03:11:15
CUST-05124,Miller-Brown,Small Business,Finance,United Kingdom,Europe,Premium,Small,2023-12-03 22:29:54
CUST-05125,Dean Group,Small Business,Manufacturing,Brazil,South America,Basic,Small,2024-12-06 23:46:06
CUST-05126,Cook-Lamb,Small Business,Education,France,Europe,Premium,Small,2021-09-06 20:32:52
CUST-05127,"Campbell, Todd and Lara",Small Business,Education,Canada,North America,Basic,Small,2022-11-15 00:39:13
CUST-05128,Guzman PLC,Mid Market,Finance,France,Europe,Premium,Large,2021-06-15 14:06:16
CUST-05129,Fritz-Jones,Small Business,Retail,Germany,Europe,Basic,Medium,2021-03-17 14:46:27
CUST-05130,"Gutierrez, Brock and Hernandez",Small Business,Logistics,India,Asia-Pacific,Premium,Small,2024-09-06 01:30:59
CUST-05131,"Foster, Miller and Gibson",Enterprise,Healthcare,Brazil,South America,Premium,Large,2021-10-19 08:01:18
CUST-05132,Blake Group,Small Business,Manufacturing,Netherlands,Europe,Basic,Medium,2021-10-29 06:30:15
CUST-05133,"Bailey, Park and Wood",Mid Market,Education,United Kingdom,Europe,Basic,Medium,2024-03-19 19:17:19
CUST-05134,White-Burnett,Small Business,Finance,India,Asia-Pacific,Premium,Medium,2023-05-16 12:10:46
CUST-05135,"Clark, Webster and Love",Mid Market,Finance,Canada,North America,Premium,Medium,2024-07-10 12:31:29
CUST-05136,"Banks, Diaz and Anderson",Small Business,Technology,Canada,North America,Basic,Medium,2023-09-25 20:24:09
CUST-05137,"Thomas, Cole and Smith",Small Business,Education,Japan,Asia-Pacific,Basic,Medium,2024-01-30 02:10:01
CUST-05138,Nguyen-Jordan,Enterprise,Healthcare,Japan,Asia-Pacific,Premium,Large,2021-02-08 17:35:31
CUST-05139,"Jackson, Salinas and Brown",Small Business,Logistics,Australia,Asia-Pacific,Basic,Medium,2021-06-07 23:58:26
CUST-05140,"Rodriguez, Robinson and Mitchell",Small Business,Technology,Germany,Europe,Basic,Small,2023-01-18 08:31:53
CUST-05141,Barrett and Sons,Small Business,Technology,United States,North America,Basic,Small,2022-02-25 05:37:07
CUST-05142,Davidson-Carter,Mid Market,Technology,United Kingdom,Europe,Basic,Medium,2021-10-27 10:06:41
CUST-05143,Warren and Sons,Mid Market,Education,United States,North America,Premium,Large,2021-01-02 10:18:34
CUST-05144,Alvarado Ltd,Small Business,Education,Germany,Europe,Basic,Small,2020-08-24 12:30:57
CUST-05145,Brooks-Clark,Small Business,Logistics,Japan,Asia-Pacific,Premium,Small,2022-11-27 14:38:05
CUST-05146,"Clark, Johnson and Harvey",Small Business,Technology,Japan,Asia-Pacific,Premium,Medium,2021-06-29 02:29:45
CUST-05147,Brennan PLC,Mid Market,Technology,Canada,North America,Basic,Large,2021-12-20 03:57:37
CUST-05148,Green LLC,Small Business,Finance,France,Europe,Basic,Small,2022-06-20 05:01:22
CUST-05149,Burnett Ltd,Mid Market,Logistics,Brazil,South America,Premium,Large,2024-10-26 08:56:35
CUST-05150,"Lester, Gomez and Martinez",Small Business,Manufacturing,Japan,Asia-Pacific,Basic,Small,2021-12-18 06:43:05
